,NonOverlappingTemplate84,NonOverlappingTemplate125,NonOverlappingTemplate113,NonOverlappingTemplate35,NonOverlappingTemplate127,NonOverlappingTemplate7,NonOverlappingTemplate52,OverlappingTemplate,NonOverlappingTemplate134,NonOverlappingTemplate12,NonOverlappingTemplate135,RandomExcursions4,NonOverlappingTemplate56,NonOverlappingTemplate147,NonOverlappingTemplate100,RandomExcursionsVariant13,NonOverlappingTemplate81,NonOverlappingTemplate140,NonOverlappingTemplate51,CumulativeSums2,NonOverlappingTemplate39,NonOverlappingTemplate2,NonOverlappingTemplate144,NonOverlappingTemplate91,RandomExcursionsVariant9,NonOverlappingTemplate95,NonOverlappingTemplate23,NonOverlappingTemplate122,RandomExcursions6,NonOverlappingTemplate8,NonOverlappingTemplate128,NonOverlappingTemplate146,NonOverlappingTemplate48,NonOverlappingTemplate126,NonOverlappingTemplate92,NonOverlappingTemplate20,NonOverlappingTemplate26,NonOverlappingTemplate65,NonOverlappingTemplate72,NonOverlappingTemplate148,NonOverlappingTemplate42,NonOverlappingTemplate86,FFT,RandomExcursionsVariant6,NonOverlappingTemplate1,NonOverlappingTemplate37,NonOverlappingTemplate18,RandomExcursionsVariant10,NonOverlappingTemplate90,NonOverlappingTemplate108,Serial2,NonOverlappingTemplate16,NonOverlappingTemplate89,NonOverlappingTemplate50,NonOverlappingTemplate132,Rank,NonOverlappingTemplate6,NonOverlappingTemplate98,NonOverlappingTemplate61,NonOverlappingTemplate5,RandomExcursionsVariant7,Frequency,NonOverlappingTemplate74,NonOverlappingTemplate93,NonOverlappingTemplate101,NonOverlappingTemplate15,NonOverlappingTemplate43,RandomExcursions8,NonOverlappingTemplate142,NonOverlappingTemplate40,NonOverlappingTemplate106,NonOverlappingTemplate110,NonOverlappingTemplate104,CumulativeSums1,NonOverlappingTemplate114,NonOverlappingTemplate87,NonOverlappingTemplate44,NonOverlappingTemplate133,NonOverlappingTemplate80,NonOverlappingTemplate29,NonOverlappingTemplate62,NonOverlappingTemplate9,NonOverlappingTemplate123,NonOverlappingTemplate3,NonOverlappingTemplate145,Runs,NonOverlappingTemplate21,NonOverlappingTemplate38,NonOverlappingTemplate45,NonOverlappingTemplate83,NonOverlappingTemplate99,NonOverlappingTemplate32,NonOverlappingTemplate30,NonOverlappingTemplate54,NonOverlappingTemplate46,NonOverlappingTemplate97,NonOverlappingTemplate33,NonOverlappingTemplate34,RandomExcursionsVariant15,NonOverlappingTemplate131,NonOverlappingTemplate19,NonOverlappingTemplate41,RandomExcursionsVariant3,RandomExcursionsVariant18,RandomExcursions2,NonOverlappingTemplate25,NonOverlappingTemplate53,NonOverlappingTemplate119,RandomExcursionsVariant2,NonOverlappingTemplate130,RandomExcursionsVariant4,NonOverlappingTemplate24,NonOverlappingTemplate14,RandomExcursionsVariant17,NonOverlappingTemplate141,NonOverlappingTemplate28,RandomExcursions5,NonOverlappingTemplate49,RandomExcursionsVariant1,NonOverlappingTemplate77,RandomExcursions1,BlockFrequency,NonOverlappingTemplate105,NonOverlappingTemplate88,NonOverlappingTemplate121,NonOverlappingTemplate137,NonOverlappingTemplate111,ApproximateEntropy,NonOverlappingTemplate27,NonOverlappingTemplate94,RandomExcursionsVariant16,RandomExcursionsVariant12,NonOverlappingTemplate55,NonOverlappingTemplate109,RandomExcursionsVariant5,NonOverlappingTemplate73,Serial1,NonOverlappingTemplate120,Universal,NonOverlappingTemplate96,NonOverlappingTemplate116,NonOverlappingTemplate58,NonOverlappingTemplate75,NonOverlappingTemplate66,NonOverlappingTemplate60,NonOverlappingTemplate136,NonOverlappingTemplate10,NonOverlappingTemplate47,NonOverlappingTemplate112,NonOverlappingTemplate69,NonOverlappingTemplate103,RandomExcursions3,NonOverlappingTemplate117,NonOverlappingTemplate115,NonOverlappingTemplate59,NonOverlappingTemplate76,NonOverlappingTemplate143,NonOverlappingTemplate78,NonOverlappingTemplate57,NonOverlappingTemplate13,NonOverlappingTemplate124,NonOverlappingTemplate67,LongestRun,NonOverlappingTemplate64,NonOverlappingTemplate4,NonOverlappingTemplate71,NonOverlappingTemplate107,NonOverlappingTemplate85,NonOverlappingTemplate139,NonOverlappingTemplate102,NonOverlappingTemplate31,NonOverlappingTemplate17,RandomExcursionsVariant14,NonOverlappingTemplate22,NonOverlappingTemplate36,NonOverlappingTemplate82,NonOverlappingTemplate63,LinearComplexity,NonOverlappingTemplate11,NonOverlappingTemplate138,NonOverlappingTemplate129,RandomExcursionsVariant11,NonOverlappingTemplate68,RandomExcursions7,NonOverlappingTemplate70,RandomExcursionsVariant8,NonOverlappingTemplate79,NonOverlappingTemplate118
NonOverlappingTemplate84,0.0,0.008547008547008548,0.011396011396011397,0.013295346628679962,0.007597340930674264,0.016144349477682812,0.007597340930674264,0.015194681861348529,0.006647673314339981,0.013295346628679962,0.008547008547008548,0.41595441595441596,0.012345679012345678,0.019943019943019943,0.00949667616334283,0.41025641025641024,0.015194681861348529,0.006647673314339981,0.012345679012345678,0.006647673314339981,0.013295346628679962,0.010446343779677113,0.010446343779677113,0.008547008547008548,0.41595441595441596,0.008547008547008548,0.008547008547008548,0.017094017094017096,0.41025641025641024,0.007597340930674264,0.007597340930674264,0.012345679012345678,0.006647673314339981,0.00949667616334283,0.006647673314339981,0.012345679012345678,0.012345679012345678,0.010446343779677113,0.005698005698005698,0.022792022792022793,0.007597340930674264,0.00949667616334283,0.007597340930674264,0.41120607787274455,0.007597340930674264,0.010446343779677113,0.00949667616334283,0.41120607787274455,0.013295346628679962,0.006647673314339981,0.013295346628679962,0.014245014245014245,0.014245014245014245,0.011396011396011397,0.003798670465337132,0.011396011396011397,0.008547008547008548,0.010446343779677113,0.00949667616334283,0.002849002849002849,0.41120607787274455,0.006647673314339981,0.022792022792022793,0.006647673314339981,0.013295346628679962,0.007597340930674264,0.00949667616334283,0.41025641025641024,0.012345679012345678,0.008547008547008548,0.012345679012345678,0.011396011396011397,0.010446343779677113,0.007597340930674264,0.011396011396011397,0.007597340930674264,0.019943019943019943,0.00949667616334283,0.010446343779677113,0.010446343779677113,0.016144349477682812,0.013295346628679962,0.004748338081671415,0.00949667616334283,0.010446343779677113,0.006647673314339981,0.010446343779677113,0.012345679012345678,0.010446343779677113,0.010446343779677113,0.008547008547008548,0.010446343779677113,0.011396011396011397,0.004748338081671415,0.00949667616334283,0.010446343779677113,0.010446343779677113,0.007597340930674264,0.41025641025641024,0.017094017094017096,0.012345679012345678,0.006647673314339981,0.41025641025641024,0.4121557454890788,0.4131054131054131,0.006647673314339981,0.008547008547008548,0.013295346628679962,0.41120607787274455,0.008547008547008548,0.409306742640076,0.014245014245014245,0.013295346628679962,0.4140550807217474,0.015194681861348529,0.007597340930674264,0.4121557454890788,0.00949667616334283,0.41595441595441596,0.019943019943019943,0.4121557454890788,0.011396011396011397,0.007597340930674264,0.018043684710351376,0.006647673314339981,0.013295346628679962,0.012345679012345678,0.012345679012345678,0.006647673314339981,0.010446343779677113,0.4140550807217474,0.4121557454890788,0.011396011396011397,0.00949667616334283,0.409306742640076,0.012345679012345678,0.011396011396011397,0.010446343779677113,0.016144349477682812,0.012345679012345678,0.004748338081671415,0.005698005698005698,0.007597340930674264,0.013295346628679962,0.010446343779677113,0.013295346628679962,0.008547008547008548,0.005698005698005698,0.00949667616334283,0.011396011396011397,0.016144349477682812,0.4121557454890788,0.011396011396011397,0.012345679012345678,0.008547008547008548,0.002849002849002849,0.011396011396011397,0.014245014245014245,0.012345679012345678,0.00949667616334283,0.008547008547008548,0.007597340930674264,0.012345679012345678,0.012345679012345678,0.00949667616334283,0.011396011396011397,0.013295346628679962,0.006647673314339981,0.006647673314339981,0.015194681861348529,0.010446343779677113,0.013295346628679962,0.41025641025641024,0.006647673314339981,0.015194681861348529,0.007597340930674264,0.012345679012345678,0.012345679012345678,0.010446343779677113,0.008547008547008548,0.012345679012345678,0.4140550807217474,0.013295346628679962,0.409306742640076,0.02184235517568851,0.41690408357075026,0.024691358024691357,0.010446343779677113
NonOverlappingTemplate125,0.009183673469387756,0.0,0.012244897959183673,0.0163265306122449,0.014285714285714285,0.01020408163265306,0.011224489795918367,0.0163265306122449,0.004081632653061225,0.012244897959183673,0.012244897959183673,0.37857142857142856,0.00816326530612245,0.0163265306122449,0.009183673469387756,0.3704081632653061,0.014285714285714285,0.00816326530612245,0.012244897959183673,0.01020408163265306,0.007142857142857143,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.37857142857142856,0.013265306122448979,0.012244897959183673,0.0163265306122449,0.373469387755102,0.007142857142857143,0.01020408163265306,0.007142857142857143,0.011224489795918367,0.012244897959183673,0.00816326530612245,0.012244897959183673,0.00510204081632653,0.009183673469387756,0.01020408163265306,0.009183673469387756,0.009183673469387756,0.014285714285714285,0.006122448979591836,0.37448979591836734,0.014285714285714285,0.01020408163265306,0.013265306122448979,0.37755102040816324,0.011224489795918367,0.006122448979591836,0.01020408163265306,0.01020408163265306,0.014285714285714285,0.007142857142857143,0.0020408163265306124,0.013265306122448979,0.00816326530612245,0.009183673469387756,0.011224489795918367,0.013265306122448979,0.37551020408163266,0.007142857142857143,0.009183673469387756,0.011224489795918367,0.011224489795918367,0.013265306122448979,0.015306122448979591,0.37755102040816324,0.01020408163265306,0.00816326530612245,0.014285714285714285,0.007142857142857143,0.006122448979591836,0.00816326530612245,0.009183673469387756,0.01020408163265306,0.013265306122448979,0.012244897959183673,0.01020408163265306,0.013265306122448979,0.01020408163265306,0.01020408163265306,0.007142857142857143,0.01020408163265306,0.004081632653061225,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.012244897959183673,0.00816326530612245,0.009183673469387756,0.006122448979591836,0.007142857142857143,0.012244897959183673,0.014285714285714285,0.013265306122448979,0.00816326530612245,0.007142857142857143,0.37142857142857144,0.00816326530612245,0.012244897959183673,0.007142857142857143,0.37244897959183676,0.37448979591836734,0.37755102040816324,0.01020408163265306,0.007142857142857143,0.013265306122448979,0.373469387755102,0.00816326530612245,0.37448979591836734,0.017346938775510204,0.01020408163265306,0.37244897959183676,0.00816326530612245,0.011224489795918367,0.376530612244898,0.011224489795918367,0.373469387755102,0.011224489795918367,0.376530612244898,0.012244897959183673,0.06224489795918367,0.01020408163265306,0.006122448979591836,0.013265306122448979,0.00816326530612245,0.007142857142857143,0.012244897959183673,0.01020408163265306,0.3704081632653061,0.3693877551020408,0.012244897959183673,0.00816326530612245,0.373469387755102,0.003061224489795918,0.012244897959183673,0.015306122448979591,0.013265306122448979,0.007142857142857143,0.013265306122448979,0.014285714285714285,0.014285714285714285,0.00816326530612245,0.011224489795918367,0.0663265306122449,0.01020408163265306,0.007142857142857143,0.007142857142857143,0.01020408163265306,0.012244897959183673,0.37142857142857144,0.013265306122448979,0.013265306122448979,0.00816326530612245,0.00816326530612245,0.013265306122448979,0.017346938775510204,0.014285714285714285,0.007142857142857143,0.012244897959183673,0.009183673469387756,0.012244897959183673,0.011224489795918367,0.009183673469387756,0.01020408163265306,0.011224489795918367,0.007142857142857143,0.015306122448979591,0.012244897959183673,0.01020408163265306,0.009183673469387756,0.3693877551020408,0.0163265306122449,0.011224489795918367,0.00816326530612245,0.007142857142857143,0.012244897959183673,0.00816326530612245,0.01020408163265306,0.011224489795918367,0.376530612244898,0.013265306122448979,0.37755102040816324,0.007142857142857143,0.37755102040816324,0.019387755102040816,0.01020408163265306
NonOverlappingTemplate113,0.011505273250239693,0.011505273250239693,0.0,0.010546500479386385,0.007670182166826462,0.009587727708533078,0.00862895493767977,0.007670182166826462,0.009587727708533078,0.007670182166826462,0.013422818791946308,0.3930968360498562,0.009587727708533078,0.006711409395973154,0.011505273250239693,0.3940556088207095,0.007670182166826462,0.006711409395973154,0.014381591562799617,0.006711409395973154,0.007670182166826462,0.011505273250239693,0.016299137104506232,0.006711409395973154,0.3911792905081496,0.009587727708533078,0.00862895493767977,0.01725790987535954,0.39213806327900286,0.012464046021093002,0.007670182166826462,0.01725790987535954,0.010546500479386385,0.005752636625119847,0.02588686481303931,0.012464046021093002,0.009587727708533078,0.00862895493767977,0.013422818791946308,0.00862895493767977,0.014381591562799617,0.010546500479386385,0.012464046021093002,0.3950143815915628,0.007670182166826462,0.015340364333652923,0.00862895493767977,0.3930968360498562,0.010546500479386385,0.009587727708533078,0.005752636625119847,0.012464046021093002,0.058485139022051776,0.011505273250239693,0.010546500479386385,0.012464046021093002,0.009587727708533078,0.007670182166826462,0.00862895493767977,0.006711409395973154,0.39022051773729627,0.006711409395973154,0.00862895493767977,0.00862895493767977,0.010546500479386385,0.009587727708533078,0.004793863854266539,0.39213806327900286,0.011505273250239693,0.006711409395973154,0.00862895493767977,0.007670182166826462,0.009587727708533078,0.006711409395973154,0.009587727708533078,0.013422818791946308,0.010546500479386385,0.005752636625119847,0.012464046021093002,0.011505273250239693,0.009587727708533078,0.009587727708533078,0.009587727708533078,0.010546500479386385,0.019175455417066157,0.012464046021093002,0.005752636625119847,0.014381591562799617,0.005752636625119847,0.009587727708533078,0.009587727708533078,0.006711409395973154,0.009587727708533078,0.007670182166826462,0.005752636625119847,0.00862895493767977,0.01725790987535954,0.007670182166826462,0.39213806327900286,0.006711409395973154,0.00862895493767977,0.00862895493767977,0.3959731543624161,0.39213806327900286,0.3911792905081496,0.009587727708533078,0.00862895493767977,0.006711409395973154,0.3950143815915628,0.06711409395973154,0.3950143815915628,0.013422818791946308,0.010546500479386385,0.3911792905081496,0.009587727708533078,0.011505273250239693,0.39213806327900286,0.009587727708533078,0.3930968360498562,0.004793863854266539,0.39022051773729627,0.004793863854266539,0.014381591562799617,0.006711409395973154,0.011505273250239693,0.010546500479386385,0.010546500479386385,0.009587727708533078,0.015340364333652923,0.00862895493767977,0.3911792905081496,0.3911792905081496,0.010546500479386385,0.01725790987535954,0.3950143815915628,0.009587727708533078,0.013422818791946308,0.009587727708533078,0.010546500479386385,0.007670182166826462,0.00862895493767977,0.010546500479386385,0.007670182166826462,0.009587727708533078,0.012464046021093002,0.005752636625119847,0.010546500479386385,0.010546500479386385,0.013422818791946308,0.011505273250239693,0.010546500479386385,0.3950143815915628,0.012464046021093002,0.011505273250239693,0.012464046021093002,0.013422818791946308,0.009587727708533078,0.010546500479386385,0.00862895493767977,0.005752636625119847,0.010546500479386385,0.013422818791946308,0.005752636625119847,0.009587727708533078,0.014381591562799617,0.011505273250239693,0.013422818791946308,0.011505273250239693,0.015340364333652923,0.00862895493767977,0.011505273250239693,0.013422818791946308,0.3930968360498562,0.00862895493767977,0.019175455417066157,0.012464046021093002,0.011505273250239693,0.00862895493767977,0.009587727708533078,0.004793863854266539,0.011505273250239693,0.39213806327900286,0.014381591562799617,0.3930968360498562,0.012464046021093002,0.39022051773729627,0.010546500479386385,0.011505273250239693
NonOverlappingTemplate35,0.014098690835850957,0.016112789526686808,0.011077542799597181,0.0,0.012084592145015106,0.010070493454179255,0.007049345417925478,0.014098690835850957,0.012084592145015106,0.00906344410876133,0.006042296072507553,0.40181268882175225,0.007049345417925478,0.013091641490433032,0.007049345417925478,0.40080563947633435,0.014098690835850957,0.010070493454179255,0.00906344410876133,0.00906344410876133,0.007049345417925478,0.010070493454179255,0.00906344410876133,0.007049345417925478,0.40181268882175225,0.012084592145015106,0.016112789526686808,0.013091641490433032,0.40080563947633435,0.006042296072507553,0.008056394763343404,0.00906344410876133,0.012084592145015106,0.012084592145015106,0.011077542799597181,0.010070493454179255,0.012084592145015106,0.007049345417925478,0.007049345417925478,0.006042296072507553,0.005035246727089627,0.008056394763343404,0.01812688821752266,0.40080563947633435,0.008056394763343404,0.014098690835850957,0.012084592145015106,0.3997985901309164,0.015105740181268883,0.010070493454179255,0.005035246727089627,0.010070493454179255,0.007049345417925478,0.008056394763343404,0.010070493454179255,0.019133937562940583,0.010070493454179255,0.011077542799597181,0.008056394763343404,0.014098690835850957,0.40080563947633435,0.00906344410876133,0.006042296072507553,0.006042296072507553,0.00906344410876133,0.011077542799597181,0.007049345417925478,0.3987915407854985,0.012084592145015106,0.011077542799597181,0.007049345417925478,0.012084592145015106,0.006042296072507553,0.008056394763343404,0.006042296072507553,0.011077542799597181,0.007049345417925478,0.008056394763343404,0.008056394763343404,0.013091641490433032,0.006042296072507553,0.005035246727089627,0.013091641490433032,0.010070493454179255,0.016112789526686808,0.00906344410876133,0.006042296072507553,0.010070493454179255,0.00906344410876133,0.00906344410876133,0.006042296072507553,0.012084592145015106,0.00906344410876133,0.02014098690835851,0.010070493454179255,0.008056394763343404,0.015105740181268883,0.007049345417925478,0.4028197381671702,0.004028197381671702,0.004028197381671702,0.016112789526686808,0.4028197381671702,0.3987915407854985,0.4038267875125881,0.012084592145015106,0.004028197381671702,0.010070493454179255,0.4028197381671702,0.013091641490433032,0.4028197381671702,0.014098690835850957,0.00906344410876133,0.3997985901309164,0.00906344410876133,0.005035246727089627,0.4038267875125881,0.012084592145015106,0.4028197381671702,0.012084592145015106,0.3997985901309164,0.006042296072507553,0.007049345417925478,0.013091641490433032,0.013091641490433032,0.012084592145015106,0.011077542799597181,0.012084592145015106,0.008056394763343404,0.010070493454179255,0.3987915407854985,0.39677744209466265,0.010070493454179255,0.016112789526686808,0.40080563947633435,0.012084592145015106,0.007049345417925478,0.007049345417925478,0.010070493454179255,0.012084592145015106,0.015105740181268883,0.005035246727089627,0.008056394763343404,0.007049345417925478,0.012084592145015106,0.011077542799597181,0.016112789526686808,0.011077542799597181,0.013091641490433032,0.014098690835850957,0.011077542799597181,0.4078549848942598,0.006042296072507553,0.012084592145015106,0.06042296072507553,0.017119838872104734,0.00906344410876133,0.004028197381671702,0.010070493454179255,0.006042296072507553,0.013091641490433032,0.008056394763343404,0.00906344410876133,0.016112789526686808,0.013091641490433032,0.007049345417925478,0.005035246727089627,0.005035246727089627,0.007049345417925478,0.011077542799597181,0.012084592145015106,0.006042296072507553,0.40080563947633435,0.010070493454179255,0.00906344410876133,0.008056394763343404,0.014098690835850957,0.011077542799597181,0.007049345417925478,0.013091641490433032,0.013091641490433032,0.40181268882175225,0.017119838872104734,0.40483383685800606,0.00906344410876133,0.40181268882175225,0.008056394763343404,0.010070493454179255
NonOverlappingTemplate127,0.008138351983723296,0.014242115971515769,0.008138351983723296,0.012207527975584944,0.0,0.01017293997965412,0.008138351983723296,0.017293997965412006,0.012207527975584944,0.007121057985757884,0.006103763987792472,0.40183112919633773,0.009155645981688708,0.01017293997965412,0.009155645981688708,0.40386571719226855,0.011190233977619531,0.004069175991861648,0.008138351983723296,0.009155645981688708,0.009155645981688708,0.009155645981688708,0.015259409969481181,0.009155645981688708,0.40386571719226855,0.017293997965412006,0.008138351983723296,0.009155645981688708,0.4069175991861648,0.00508646998982706,0.01017293997965412,0.015259409969481181,0.00508646998982706,0.012207527975584944,0.008138351983723296,0.008138351983723296,0.011190233977619531,0.011190233977619531,0.01627670396744659,0.003051881993896236,0.009155645981688708,0.011190233977619531,0.02034587995930824,0.40183112919633773,0.006103763987792472,0.012207527975584944,0.009155645981688708,0.4059003051881994,0.006103763987792472,0.011190233977619531,0.01017293997965412,0.009155645981688708,0.013224821973550356,0.012207527975584944,0.006103763987792472,0.01627670396744659,0.008138351983723296,0.008138351983723296,0.008138351983723296,0.006103763987792472,0.40488301119023395,0.01017293997965412,0.003051881993896236,0.007121057985757884,0.01017293997965412,0.011190233977619531,0.006103763987792472,0.40386571719226855,0.013224821973550356,0.004069175991861648,0.015259409969481181,0.011190233977619531,0.01017293997965412,0.01017293997965412,0.015259409969481181,0.015259409969481181,0.008138351983723296,0.008138351983723296,0.013224821973550356,0.013224821973550356,0.009155645981688708,0.012207527975584944,0.012207527975584944,0.01017293997965412,0.01627670396744659,0.007121057985757884,0.012207527975584944,0.01017293997965412,0.012207527975584944,0.024415055951169887,0.009155645981688708,0.014242115971515769,0.014242115971515769,0.007121057985757884,0.014242115971515769,0.008138351983723296,0.01017293997965412,0.009155645981688708,0.40284842319430314,0.012207527975584944,0.003051881993896236,0.011190233977619531,0.40793489318413023,0.40183112919633773,0.40488301119023395,0.009155645981688708,0.007121057985757884,0.006103763987792472,0.4069175991861648,0.009155645981688708,0.4059003051881994,0.008138351983723296,0.012207527975584944,0.40284842319430314,0.008138351983723296,0.012207527975584944,0.41098677517802645,0.009155645981688708,0.40284842319430314,0.009155645981688708,0.40284842319430314,0.008138351983723296,0.01017293997965412,0.011190233977619531,0.008138351983723296,0.009155645981688708,0.008138351983723296,0.006103763987792472,0.006103763987792472,0.02034587995930824,0.40386571719226855,0.40488301119023395,0.013224821973550356,0.06307222787385554,0.40386571719226855,0.009155645981688708,0.008138351983723296,0.01017293997965412,0.01017293997965412,0.011190233977619531,0.006103763987792472,0.013224821973550356,0.006103763987792472,0.014242115971515769,0.007121057985757884,0.013224821973550356,0.002034587995930824,0.014242115971515769,0.009155645981688708,0.007121057985757884,0.008138351983723296,0.40488301119023395,0.012207527975584944,0.003051881993896236,0.009155645981688708,0.004069175991861648,0.018311291963377416,0.009155645981688708,0.007121057985757884,0.007121057985757884,0.013224821973550356,0.012207527975584944,0.012207527975584944,0.007121057985757884,0.007121057985757884,0.00508646998982706,0.006103763987792472,0.012207527975584944,0.014242115971515769,0.009155645981688708,0.008138351983723296,0.012207527975584944,0.40488301119023395,0.015259409969481181,0.013224821973550356,0.007121057985757884,0.01017293997965412,0.00508646998982706,0.008138351983723296,0.008138351983723296,0.006103763987792472,0.4059003051881994,0.007121057985757884,0.40284842319430314,0.013224821973550356,0.4069175991861648,0.009155645981688708,0.009155645981688708
NonOverlappingTemplate7,0.016585365853658537,0.00975609756097561,0.00975609756097561,0.00975609756097561,0.00975609756097561,0.0,0.00975609756097561,0.015609756097560976,0.011707317073170732,0.006829268292682927,0.00975609756097561,0.41073170731707315,0.00975609756097561,0.012682926829268294,0.015609756097560976,0.4117073170731707,0.016585365853658537,0.011707317073170732,0.014634146341463415,0.005853658536585366,0.006829268292682927,0.011707317073170732,0.010731707317073172,0.007804878048780488,0.40780487804878046,0.011707317073170732,0.00878048780487805,0.00975609756097561,0.41268292682926827,0.013658536585365854,0.00878048780487805,0.00975609756097561,0.007804878048780488,0.004878048780487805,0.006829268292682927,0.006829268292682927,0.014634146341463415,0.011707317073170732,0.007804878048780488,0.012682926829268294,0.010731707317073172,0.00975609756097561,0.00975609756097561,0.40780487804878046,0.00878048780487805,0.00878048780487805,0.010731707317073172,0.4097560975609756,0.013658536585365854,0.010731707317073172,0.006829268292682927,0.014634146341463415,0.007804878048780488,0.00975609756097561,0.00878048780487805,0.005853658536585366,0.007804878048780488,0.007804878048780488,0.011707317073170732,0.012682926829268294,0.408780487804878,0.006829268292682927,0.012682926829268294,0.00878048780487805,0.00975609756097561,0.00975609756097561,0.011707317073170732,0.41073170731707315,0.007804878048780488,0.010731707317073172,0.013658536585365854,0.00975609756097561,0.003902439024390244,0.005853658536585366,0.013658536585365854,0.005853658536585366,0.018536585365853658,0.011707317073170732,0.00878048780487805,0.007804878048780488,0.010731707317073172,0.015609756097560976,0.014634146341463415,0.011707317073170732,0.011707317073170732,0.006829268292682927,0.004878048780487805,0.004878048780487805,0.00975609756097561,0.010731707317073172,0.010731707317073172,0.011707317073170732,0.0175609756097561,0.005853658536585366,0.015609756097560976,0.00975609756097561,0.010731707317073172,0.014634146341463415,0.408780487804878,0.005853658536585366,0.011707317073170732,0.007804878048780488,0.408780487804878,0.40780487804878046,0.40780487804878046,0.0175609756097561,0.015609756097560976,0.015609756097560976,0.40780487804878046,0.006829268292682927,0.4068292682926829,0.006829268292682927,0.06829268292682927,0.41073170731707315,0.011707317073170732,0.011707317073170732,0.4097560975609756,0.012682926829268294,0.40780487804878046,0.013658536585365854,0.4097560975609756,0.00975609756097561,0.003902439024390244,0.00975609756097561,0.010731707317073172,0.007804878048780488,0.013658536585365854,0.011707317073170732,0.00878048780487805,0.014634146341463415,0.408780487804878,0.4117073170731707,0.014634146341463415,0.00878048780487805,0.4068292682926829,0.011707317073170732,0.003902439024390244,0.012682926829268294,0.005853658536585366,0.007804878048780488,0.004878048780487805,0.007804878048780488,0.00878048780487805,0.007804878048780488,0.014634146341463415,0.011707317073170732,0.007804878048780488,0.013658536585365854,0.00975609756097561,0.00975609756097561,0.012682926829268294,0.4058536585365854,0.010731707317073172,0.004878048780487805,0.007804878048780488,0.00878048780487805,0.00878048780487805,0.00878048780487805,0.011707317073170732,0.007804878048780488,0.007804878048780488,0.007804878048780488,0.011707317073170732,0.013658536585365854,0.00878048780487805,0.004878048780487805,0.00975609756097561,0.006829268292682927,0.00975609756097561,0.011707317073170732,0.00878048780487805,0.007804878048780488,0.4097560975609756,0.006829268292682927,0.00878048780487805,0.010731707317073172,0.010731707317073172,0.007804878048780488,0.00975609756097561,0.013658536585365854,0.006829268292682927,0.4117073170731707,0.0175609756097561,0.41365853658536583,0.00975609756097561,0.408780487804878,0.013658536585365854,0.00975609756097561
